StockCode,Description,CompletedRevenue,TotalQuantitySold,TotalInvoices,TotalCustomers,AverageInvoiceValue
84873A,FUNKY FLOWER PICNIC BAG FOR 4,33.9,2,2,2,16.95
20980,36 PENCILS TUBE POSY,33.75,27,11,10,3.07
17136A,BLUE STONES ON WIRE FOR CANDLE,33.75,404,17,16,1.99
90087,CRYSTAL SEA HORSE PHONE CHARM,33.66,90,8,4,4.21
72783,BLACK SIL'T SQU CANDLE PLATE ,33.6,16,2,2,16.8
23390,DOLLY GIRL MINI RUCKSACK,33.2,8,2,2,16.6
37423,WHITE WITH BLACK CATS PLATE,33.18,78,3,3,11.06
84906,PINK BUTTERFLY CUSHION COVER,33.15,17,4,3,8.29
90094,NECKLACE+BRACELET SET FRUIT SALAD ,33.15,13,12,12,2.76
17109D,FLOWER FAIRY INCENSE BOUQUET,32.35,61,5,4,6.47
37444A,YELLOW BREAKFAST CUP AND SAUCER,31.91,49,14,9,2.28
84824,DANISH ROSE UMBRELLA STAND,31.9,2,2,2,15.95
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",31.8,4,2,2,15.9
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",31.8,4,1,1,31.8
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,31.25,25,7,7,4.46
23366,SET 12 COLOUR PENCILS DOILEY,31.2,48,3,3,10.4
79406,FROSTED WHITE BASE ,30.8,140,6,6,5.13
22937,BAKING MOULD CHOCOLATE CUP CAKES,30.6,12,2,2,15.3
85018D,YULETIDE IMAGES S/6 PAPER BOXES,30.6,12,7,6,4.37
22937,BAKING MOULD CUPCAKE CHOCOLATE,30.6,12,1,1,30.6
44228,CANNABIS LEAF BEAD CURTAIN,30.6,36,2,2,15.3
21486,PINK HEART DOTS HOT WATER BOTTLE,30.0,8,4,4,7.5
23250,ENAMEL BOWL PANTRY,30.0,24,2,2,15.0
23252,ENAMEL JUG PANTRY,30.0,8,2,2,15.0
23437,GIFT BAG LARGE 50'S CHRISTMAS,30.0,24,2,2,15.0
23396,BUTTERFLY CUSHION COVER,30.0,8,2,2,15.0
90163A,PINK ROSEBUD & PEARL NECKLACE,30.0,4,2,2,15.0
22953,BIRTHDAY BANNER TAPE,30.0,24,1,1,30.0
35610B,BLACK CHRISTMAS FLOCK DROPLET ,30.0,24,1,1,30.0
90022,EDWARDIAN DROP EARRINGS JET BLACK,30.0,8,4,4,7.5
90003E,GREEN PAIR HEART HAIR SLIDES,30.0,8,2,2,15.0
35610C,WHITE CHRISTMAS FLOCK DROPLET ,30.0,24,1,1,30.0
21310,CAPIZ CHANDELIER,29.95,1,1,1,29.95
21667,GLASS CAKE COVER AND PLATE,29.9,2,1,1,29.9
90136,PALE PINK/AMETHYST STONE NECKLACE,29.85,3,2,2,14.92
90180B,PURPLE AMETHYST NECKLACE W TASSEL,29.85,3,3,3,9.95
90014C,SILVER/BLACK ORBIT NECKLACE,29.85,3,2,2,14.92
84251B,"GREETING CARD, STICKY GORDON",29.83,157,14,12,2.13
22597,CHRISTMAS MUSICAL ZINC HEART ,29.75,35,5,5,5.95
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,29.75,5,3,3,9.92
35913B,WHITE/PINK CHICK EASTER DECORATION,29.75,35,9,8,3.31
21757,LIGHTHOUSE PRINTED METAL SIGN,29.7,6,3,3,9.9
90206A,GOLD DIAMANTE STAR BROOCH,29.7,6,3,2,9.9
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,29.7,6,1,1,29.7
21040,MODERN VINTAGE COTTON SHOPPING BAG,29.7,22,8,8,3.71
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,29.7,6,2,2,14.85
23530,"WALL ART,ONLY ONE PERSON ",29.7,6,1,1,29.7
35816P,"ACRYLIC JEWEL ANGEL,PINK",29.64,78,2,2,14.82
90162D,ANT SILVER PURPLE BOUDICCA RING,29.5,10,5,3,5.9
90067A,PINK VINTAGE VICTORIAN EARRINGS,29.5,10,3,3,9.83
84465,15 PINK FLUFFY CHICKS IN BOX,29.5,10,7,7,4.21
82605,OLD DOC RUSSEL METAL SIGN,29.4,14,3,3,9.8
20670,VIP HOLIDAY PURSE,29.28,8,6,5,4.88
85030,FRENCH CHATEAU OVAL PLATTER,29.25,15,6,6,4.88
90214L,"LETTER ""L"" BLING KEY RING",29.19,51,5,4,5.84
17165D,ASS COL LARGE SAND FROG P'WEIGHT,28.35,27,7,6,4.05
23380,PACK OF 12 DOILEY TISSUES,28.08,72,2,2,14.04
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,28.05,17,7,6,4.01
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,27.91,31,9,7,3.1
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,27.9,6,3,3,9.3
90131,PINK/AMETHYST/GOLD NECKLACE,27.8,4,1,1,27.8
44235,ASSORTED COLOURED CIRCLE MOBILE ,27.3,65,7,6,3.9
90214E,"LETTER ""E"" BLING KEY RING",27.25,41,8,6,3.41
84199,GLOW IN DARK DOLPHINS,27.09,129,28,28,0.97
90116,FRUIT SALAD BAG CHARM,27.04,16,3,3,9.01
85017C,ENVELOPE 50 CURIOUS IMAGES,27.02,50,10,10,2.7
79323P,PINK CHERRY LIGHTS,27.0,4,1,1,27.0
23702,High Resolution Image,27.0,4,3,3,9.0
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,26.85,3,2,2,13.42
90130B,TURQ STONE/CRYSTAL EARRINGS,26.55,9,3,3,8.85
84675,FROG KING WATERING CAN,26.55,9,2,2,13.28
35598A,DUSTY PINK CHRISTMAS TREE 60CM,26.55,9,2,2,13.28
90205A,LARGE MINT DIAMANTE HAIRSLIDE,26.4,16,6,6,4.4
84539,KNITTED RABBIT DOLL ,26.4,16,1,1,26.4
72140E,BEST DAD CANDLE LETTERS,26.35,31,8,8,3.29
90064A,WHITE VINTAGE CRYSTAL EARRINGS,26.25,7,3,3,8.75
90144,SILVER DROP EARRINGS WITH FLOWER,26.25,7,3,3,8.75
21011,GLITTER SNOW PEAR TREE DECORATION,26.1,18,2,2,13.05
84510E,SET OF 4 GREEN CAROUSEL COASTERS,26.05,25,9,9,2.89
90214S,"LETTER ""S"" BLING KEY RING",26.0,40,6,5,4.33
90214D,"LETTER ""D"" BLING KEY RING",25.71,39,7,5,3.67
84706D,CHERRY BLOSSOM TABLE CLOCK ,25.7,6,3,3,8.57
90026C,GLASS BEAD HOOP NECKLACE GREEN,25.5,3,2,2,12.75
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,25.5,10,4,4,6.37
90018C,SILVER BLACK ORBIT DROP EARRINGS,25.5,6,3,3,8.5
84840,SWEETHEART CARRY-ALL BASKET,25.5,3,3,3,8.5
84968B,SET OF 16 VINTAGE IVORY CUTLERY,25.5,2,2,2,12.75
90029,NEW BAROQUE SMALL NECKLACE BLACK,25.5,3,2,2,12.75
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,25.5,3,3,3,8.5
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,25.4,4,2,2,12.7
35910B,PINK FLOWERS RABBIT EASTER,25.35,13,3,3,8.45
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,25.35,15,3,3,8.45
23104,IVORY PANTRY HANGING LAMP ,25.0,2,1,1,25.0
37468,HARDMAN MUG 3 ASSORTED,24.96,64,12,11,2.08
23214,BELL HEART ANTIQUE GOLD,24.96,12,1,1,24.96
23240,SET OF 4 KNICK KNACK TINS  DOILEY ,24.9,6,1,1,24.9
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,24.9,19,3,3,8.3
90043,COPPER AND BRASS BAG CHARM,24.81,4,2,2,12.4
20778,GARDEN PATH NOTEBOOK ,24.75,15,8,8,3.09
20820,SILVER LOOKING MIRROR,24.75,5,2,2,12.38
84548,CROCHET BEAR RED/BLUE  KEYRING,24.75,15,3,3,8.25
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,24.75,5,2,2,12.38
84854,GIRLY PINK TOOL SET,24.75,5,1,1,24.75
90040C,MURANO STYLE GLASS BRACELET GOLD,24.5,7,3,3,8.17
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,24.48,64,6,5,4.08
84993B,75 BLACK PETIT FOUR CASES,23.94,57,17,16,1.41
22125,UNION JACK HOT WATER BOTTLE ,23.8,4,1,1,23.8
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,23.8,4,2,2,11.9
21357,TOAST ITS - DINOSAUR,23.75,19,10,9,2.38
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,23.6,8,2,2,11.8
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,23.6,8,6,6,3.93
90129D,AMBER GLASS TASSLE BAG CHARM,23.6,8,2,2,11.8
35909B,PINK FLOWERS RABBIT EASTER,23.6,8,2,2,11.8
21336,GOLD WASHBAG,23.6,8,3,3,7.87
35909A,RABBIT EASTER DECORATION,23.6,8,3,3,7.87
90014A,SILVER M.O.P. ORBIT NECKLACE,23.6,8,3,3,7.87
23244,CANNISTER VINTAGE LEAF DESIGN,23.4,12,2,2,11.7
22246,"GARLAND, MAGIC GARDEN 1.8M",23.4,12,1,1,23.4
84522,PINK PARTY SUNGLASSES,23.4,12,6,6,3.9
23106,ZINC PLANT POT HOLDER,23.12,8,1,1,23.12
85195,HANGING HEART BASKET,23.1,11,3,3,7.7
85206B,PINK FELT EASTER EGG BASKET,23.1,14,4,4,5.78
23145,ZINC T-LIGHT HOLDER STARS LARGE,22.8,24,2,2,11.4
90176E,DIAMANTE NECKLACE GREEN,22.5,3,2,2,11.25
90038B,GLASS AND PAINTED BEADS BRACELET OL,22.5,6,1,1,22.5
90038A,GLASS AND PAINTED BEADS BRACELET TO,22.5,6,1,1,22.5
90039A,FIRE POLISHED GLASS BRACELET RED,22.5,6,1,1,22.5
90038C,GLASS AND BEADS BRACELET IVORY,22.5,6,1,1,22.5
90039B,FIRE POLISHED GLASS BRACELET MONTAN,22.5,6,1,1,22.5
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,22.5,6,3,3,7.5
20701,PINK CAT FLORAL CUSHION COVER ,22.5,6,3,3,7.5
90212C,PURPLE LAS VEGAS BRACELET ROUND,22.5,6,2,2,11.25
90214M,"LETTER ""M"" BLING KEY RING",22.23,27,5,3,4.45
84306,S/3 PINK SQUARE PLANTERS ROSES,21.9,2,2,2,10.95
90035C,"PEARL & SHELL 42""NECKL. IVORY",21.5,2,1,1,21.5
84387A,BIRD ON BRANCH CANVAS SCREEN,21.45,11,1,1,21.45
20695,FLORAL BLUE MONSTER,21.25,5,4,4,5.31
79191D,RETRO PLASTIC DAISY TRAY,21.25,25,7,7,3.04
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,21.25,5,3,3,7.08
23691,KEEP CALM BIRTHDAY WRAP,21.0,50,2,2,10.5
23692,WRAP A PRETTY THANK YOU,21.0,50,2,2,10.5
90040A,MURANO STYLE GLASS BRACELET RED,21.0,6,2,2,10.5
16169P,WRAP GREEN RUSSIAN FOLKART ,21.0,50,2,2,10.5
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,20.88,72,1,1,20.88
90195B,BLACK GEMSTONE BRACELET,20.85,3,3,3,6.95
23388,WOODLAND MINI RUCKSACK ,20.75,5,2,2,10.38
90011B,BLACK CRYSTAL DROP EARRINGS,20.65,7,2,2,10.32
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,20.65,7,2,2,10.32
90129A,PINK GLASS TASSLE BAG CHARM ,20.65,7,3,3,6.88
90202C,GREEN ENAMEL FLOWER HAIR TIE,20.65,7,2,2,10.32
90202B,WHITE ENAMEL FLOWER HAIR TIE,20.65,7,2,2,10.32
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,20.4,8,3,3,6.8
90085,CRYSTAL STILETTO PHONE CHARM,20.4,24,2,2,10.2
90103,PURPLE FRANGIPANI NECKLACE,20.4,8,2,2,10.2
90093,CLEAR CRYSTAL STAR PHONE CHARM,20.39,47,6,5,3.4
20818,GOLD TEDDY BEAR,20.0,12,2,2,10.0
21681,GIANT MEDINA STAMPED METAL BOWL ,19.9,2,2,2,9.95
22776,"CAKESTAND, 3 TIER, LOVEHEART",19.9,2,1,1,19.9
85024C,PINK SMALL JEWELLED PHOTOFRAME,19.8,12,9,8,2.2
22351,DOTCOMGIFTSHOP TEA TOWEL,19.8,12,1,1,19.8
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,19.8,4,2,2,9.9
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,19.8,4,2,2,9.9
23249,ENAMEL DINNER PLATE PANTRY,19.8,12,1,1,19.8
90138,WHITE/PINK MINI CRYSTALS NECKLACE,19.8,4,1,1,19.8
90019C,SILVER BLACK ORBIT BRACELET,19.8,4,3,3,6.6
23029,DOORKNOB CRACKED GLAZE GREEN,19.8,12,2,2,9.9
23031,DOORKNOB CRACKED GLAZE PINK,19.8,12,2,2,9.9
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,19.72,68,2,2,9.86
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,19.5,10,4,4,4.88
37444C,PINK BREAKFAST CUP AND SAUCER ,19.43,17,6,5,3.24
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",19.4,52,4,4,4.85
72051S,BAG OF SILVER STONES,19.32,46,5,5,3.86
85047,WHITE BEADED GARLAND STRING 20LIGHT,19.05,3,2,2,9.52
90214I,"LETTER ""I"" BLING KEY RING",18.77,25,3,3,6.26
21416,CLAM SHELL LARGE,18.75,5,4,4,4.69
21538,DAIRY MAID  PUDDING BOWL,18.75,5,2,2,9.38
23056,CRYSTAL CHANDELIER T-LIGHT HOLDER,18.75,3,1,1,18.75
21018,BIRD BOX CHRISTMAS TREE DECORATION,18.7,22,4,4,4.68
90214Y,"LETTER ""Y"" BLING KEY RING",18.65,61,3,3,6.22
90214G,"LETTER ""G"" BLING KEY RING",18.5,34,7,5,2.64
35607B,BLACK FEATHER CHRISTMAS DECORATION,18.24,96,7,7,2.61
72821,CUPID SCENTED CANDLE IN GLASS,18.15,11,4,4,4.54
23079, TOADSTOOL BEDSIDE LIGHT ,17.9,2,1,1,17.9
90074,BLACK DIAMOND CLUSTER NECKLACE,17.9,2,1,1,17.9
21661,VINTAGE GLASS TEA CADDY,17.85,3,3,3,5.95
90123D,WHITE HEART OF GLASS BRACELET,17.85,3,2,2,8.93
90060D,FIRE POLISHED GLASS NECKL BRONZE,17.85,3,3,3,5.95
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,17.85,7,2,2,8.92
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,17.85,3,3,3,5.95
90179A,AMBER FINE BEAD NECKLACE W TASSEL,17.85,3,2,2,8.93
62094B,TURQ ICE CREAM BUM BAG ,17.85,7,2,2,8.92
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,17.85,3,2,2,8.93
20664,TROPICAL HOLIDAY PURSE ,17.7,6,3,3,5.9
90129E,PURPLE GLASS TASSLE BAG CHARM,17.7,6,1,1,17.7
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,17.7,6,1,1,17.7
20935,ROUND CACTUS CANDLE,17.7,6,4,4,4.43
90177A,CLASSIC DIAMANTE EARRINGS JET,17.7,6,1,1,17.7
90168,2 DAISIES HAIR COMB,17.7,6,1,1,17.7
90162A,ANT SILVER TURQUOISE BOUDICCA RING,17.7,6,1,1,17.7
90177E,DROP DIAMANTE EARRINGS GREEN,17.7,6,1,1,17.7
90182C,BLACK 3 BEAD DROP EARRINGS,17.7,6,1,1,17.7
90190B,GOLD/AMBER DROP EARRINGS W LEAF,17.7,6,1,1,17.7
90202A,PURPLE ENAMEL FLOWER HAIR TIE,17.7,6,1,1,17.7
21461,BLUE EASTER EGG HUNT START POST,17.55,9,4,4,4.39
79331,PINK FLOCK GLASS CANDLEHOLDER,17.5,26,3,3,5.83
35597D,PINK/WHITE CHRISTMAS TREE 30CM,17.48,46,2,2,8.74
23236,STORAGE TIN VINTAGE DOILEY ,17.34,6,1,1,17.34
22963,JAM JAR WITH BLUE LID,17.28,24,1,1,17.28
90214J,"LETTER ""J"" BLING KEY RING",17.23,23,5,3,3.45
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,17.16,40,16,16,1.07
47574B,ENGLISH ROSE SCENTED HANGING HEART,17.0,4,2,2,8.5
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,17.0,2,1,1,17.0
90026A,GLASS BEAD HOOP NECKLACE BLACK,17.0,2,1,1,17.0
90026B,GLASS BEAD HOOP NECKLACE MONTANA,17.0,2,2,2,8.5
23342,MINT DINER CLOCK,17.0,2,1,1,17.0
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,17.0,4,2,2,8.5
35645,VINTAGE BEAD PINK JEWEL BOX,17.0,4,3,2,5.67
35916A,YELLOW FELT HANGING HEART W FLOWER,17.0,20,3,3,5.67
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,17.0,2,1,1,17.0
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,17.0,2,1,1,17.0
22777,GLASS BELL JAR LARGE,17.0,2,1,1,17.0
44092C,PURPLE/COPPER HANGING LAMPSHADE,17.0,20,6,5,2.83
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,16.77,31,12,12,1.4
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,16.5,10,3,3,5.5
23502,PLAYING CARDS VINTAGE DOILEY ,16.25,13,2,2,8.12
35647,VINTAGE BEAD PINK SHADE ,16.25,13,2,2,8.12
16248B,BLUE HOLE PUNCH,16.25,13,7,7,2.32
85136B,BLUE SHARK HELICOPTER,15.9,2,2,2,7.95
84562A,PINK/WHITE RIBBED MELAMINE JUG,15.9,2,2,2,7.95
84795C,OCEAN STRIPE HAMMOCK ,15.9,2,1,1,15.9
22778,GLASS BELL JAR SMALL,15.8,4,1,1,15.8
78034B,BLUE NETTING STORAGE HANGER,15.6,8,6,6,2.6
20816,GOLD FLOWER CUSHION COVER ,15.6,8,2,1,7.8
84989A,75 GREEN FAIRY CAKE CASES,15.4,28,17,16,0.91
90169,DAISY HAIR COMB,15.3,6,1,1,15.3
17107D,FLOWER FAIRY 5 SUMMER DRAW LINERS,15.3,6,1,1,15.3
90037B,TINY CRYSTAL BRACELET GREEN,15.3,6,1,1,15.3
22932,BAKING MOULD TOFFEE CUP  CHOCOLATE,15.3,6,1,1,15.3
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",15.3,6,1,1,15.3
90076,MONTANA DIAMOND CLUSTER EARRINGS,15.3,6,1,1,15.3
90118,PINK DAISY BAG CHARM,15.3,6,1,1,15.3
72024U,LILAC VOTIVE CANDLE,15.12,72,3,3,5.04
90214H,"LETTER ""H"" BLING KEY RING",15.02,22,6,4,2.5
84462,3 PINK HEN+CHICKS IN BASKET,15.0,12,6,6,2.5
90078,PINK/WHITE GLASS DEMI CHOKER,15.0,2,1,1,15.0
90069,RUBY GLASS CLUSTER NECKLACE,15.0,2,1,1,15.0
90163B,WHITE ROSEBUD & PEARL NECKLACE,15.0,2,1,1,15.0
84705C,PINK FLOCK PHOTO FRAME ,15.0,12,1,1,15.0
90176C,DIAMANTE NECKLACE,15.0,2,1,1,15.0
23212,PAINTED HEART WREATH WITH BELL,15.0,12,1,1,15.0
23449,SET OF 6 EASTER RAINBOW CHICKS,15.0,12,1,1,15.0
23251,ENAMEL MUG PANTRY,15.0,12,1,1,15.0
84877A,PINK ROUND COMPACT MIRROR,15.0,12,1,1,15.0
84415A,PINK FLOCK SUEDE CUSHION COVER ,15.0,12,2,2,7.5
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,15.0,2,2,2,7.5
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,15.0,4,2,1,7.5
90176A,CLASSIC DIAMANTE NECKLACE JET,15.0,2,1,1,15.0
90176B,DIAMANTE NECKLACE BLACK ,15.0,2,1,1,15.0
23281,FOLDING MIRROR RED  ,14.94,18,2,2,7.47
23282,FOLDING MIRROR IVORY ,14.94,18,2,2,7.47
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,14.85,9,3,3,4.95
90197B,BLACK GLASS BRACELET W HEART CHARMS,14.85,3,1,1,14.85
90048,GREEN WITH METAL BAG CHARM,14.85,3,1,1,14.85
90156,RESIN BRACELET W PASTEL BEADS,14.85,3,2,2,7.43
85031C,CURIOUS IMAGES SCRAP BOOK SET,14.85,3,1,1,14.85
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,14.85,9,3,3,4.95
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,14.85,3,1,1,14.85
90046,WHITE WITH METAL BAG CHARM,14.85,3,1,1,14.85
90159,COTE D'AZURE NECKLACE,14.85,3,2,2,7.43
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,14.85,3,1,1,14.85
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,14.75,5,4,4,3.69
90186A,AMETHYST HOOP EARRING FLORAL LEAF,14.75,5,3,3,4.92
84593,CROCHET ROSE DES CLOTHES HANGER,14.75,5,1,1,14.75
16202B,PASTEL BLUE PHOTO ALBUM ,14.5,29,2,2,7.25
85084,HOLLY TOP CHRISTMAS STOCKING,14.45,17,6,6,2.41
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,14.43,33,14,14,1.03
47593A,CAROUSEL PONIES BABY BIB,14.37,33,12,10,1.2
62043B,BLUE CHECK BAG W HANDLE 34X20CM,14.11,17,5,5,2.82
90040B,MURANO STYLE GLASS BRACELET BLACK,14.0,4,2,2,7.0
23540,"WALL ART , THE MAGIC FOREST ",13.9,2,1,1,13.9
90083,CRYSTAL CZECH CROSS PHONE CHARM,13.69,19,4,2,3.42
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,13.68,36,3,2,4.56
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,13.65,23,8,8,1.71
84745A,PINK HANGING GINGHAM EASTER HEN,13.44,32,5,5,2.69
84745B,BLUE HANGING GINGHAM EASTER HEN,13.44,32,5,5,2.69
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,13.4,4,1,1,13.4
23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,13.28,16,1,1,13.28
22952,72 CAKE CASES VINTAGE CHRISTMAS,13.2,24,1,1,13.2
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,13.2,8,3,3,4.4
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,13.2,8,1,1,13.2
84388,WISE MAN STAR SHAPE EGG PAN,13.14,24,6,6,2.19
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,12.75,1,1,1,12.75
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER ,12.75,5,4,4,3.19
90199D,5 STRAND GLASS NECKLACE AMBER,12.7,2,2,2,6.35
90199B,5 STRAND GLASS NECKLACE AMETHYST,12.7,2,1,1,12.7
23071,MARIE ANTOIENETT TRINKET BOX GOLD,12.5,1,1,1,12.5
20671,BLUE TEATIME PRINT BOWL ,12.5,10,2,2,6.25
84415B,BLUE FLOCK CUSHION COVER ,12.5,6,2,2,6.25
79329,PINK FLOCK GLASS CANDLEHOLDER,12.18,12,2,2,6.09
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,12.18,29,9,9,1.35
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,11.95,1,1,1,11.95
90021,LASER CUT MULTI STRAND NECKLACE,11.95,1,1,1,11.95
84620,BLUE GINGHAM ROSE CUSHION COVER,11.9,2,1,1,11.9
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,11.9,2,1,1,11.9
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,11.9,14,5,4,2.38
21488,RED WHITE SCARF  HOT WATER BOTTLE,11.85,3,2,2,5.93
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,11.8,4,1,1,11.8
37444B,BLUE BREAKFAST CUP AND SAUCER ,11.8,4,3,2,3.93
20666,ECONOMY HOLIDAY PURSE,11.8,4,4,4,2.95
90027A,GLASS BEAD HOOP EARRINGS BLACK,11.8,4,1,1,11.8
35818B,"ACRYLIC JEWEL ICICLE, BLUE",11.78,31,3,3,3.93
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,11.69,3,3,3,3.9
20663,QUEEN OF THE SKIES HOLIDAY PURSE ,11.69,3,3,3,3.9
71050,SMALL SINGLE FLAME CANDLE HOLDER,11.55,33,6,5,1.92
72798C,SET/4 GARDEN ROSE DINNER CANDLE,11.55,7,3,3,3.85
16207B,PINK HEART RED HANDBAG,11.31,4,3,3,3.77
21226,POCKET MIRROR WOODLAND,11.25,9,4,4,2.81
21836,GINGHAM OVEN GLOVE RED HEART ,11.25,3,2,2,5.62
90212B,JET BLACK LAS VEGAS BRACELET ROUND,11.25,3,1,1,11.25
84746,PINK EASTER HENS+FLOWER,11.25,3,1,1,11.25
23299,"FOOD COVER WITH BEADS , SET 2 SIZES",11.25,3,1,1,11.25
16162L,THE KING GIFT BAG,11.05,17,6,5,1.84
90214P,"LETTER ""P"" BLING KEY RING",11.0,28,6,4,1.83
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,10.92,28,3,3,3.64
16162M,THE KING GIFT BAG 25x24x12cm,10.92,26,7,6,1.56
79026B,"S/4 ICON COASTER,ELVIS LIVES",10.61,25,9,7,1.18
84016,FLAG OF ST GEORGE CAR FLAG,10.5,25,1,1,10.5
16169N,WRAP BLUE RUSSIAN FOLKART,10.5,25,1,1,10.5
16161M,WRAP  PINK FLOCK,10.5,25,1,1,10.5
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,10.26,27,2,2,5.13
35958,FOLKART ZINC STAR CHRISTMAS DEC,10.2,12,3,3,3.4
37471,MULTICOLOUR POLKADOT PLATE,10.2,12,1,1,10.2
85109,PINK BOUDOIR T-LIGHT HOLDER,10.2,12,1,1,10.2
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,10.2,12,4,4,2.55
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,10.08,24,6,6,1.68
90214N,"LETTER ""N"" BLING KEY RING",10.02,18,5,3,2.0
35610A,PINK CHRISTMAS FLOCK DROPLET ,10.0,8,1,1,10.0
23086,ZINC STAR T-LIGHT HOLDER ,10.0,8,1,1,10.0
84689,S/2 BEACH HUT TREASURE CHESTS,9.95,3,2,2,4.97
90019B,GOLD M.O.P ORBIT BRACELET,9.9,2,2,2,4.95
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,9.9,6,1,1,9.9
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,9.9,6,3,3,3.3
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,9.9,6,1,1,9.9
44242A,LILAC FEATHERS CURTAIN,9.48,12,1,1,9.48
23441,HAND PAINTED HANGING EASTER EGG,9.24,22,3,3,3.08
35809B,ENAMEL BLUE RIM TEA CONTAINER,9.18,8,3,3,3.06
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,8.95,1,1,1,8.95
16043,POP ART PUSH DOWN RUBBER ,8.88,74,1,1,8.88
20906,VINTAGE NOTEBOOK BEAUTY GIRL,8.85,3,2,2,4.43
84773,RED ROSE AND LACE C/COVER,8.85,3,1,1,8.85
45013,FOLDING SHOE TIDY,8.85,3,2,2,4.43
16206B,RED PURSE WITH PINK HEART,8.75,7,2,2,4.38
84732B,CUTE BIRD CEATURE SCREEN,8.58,22,2,2,4.29
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,8.5,2,1,1,8.5
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,8.5,2,2,2,4.25
